stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
11852,61767,TSAWWASSEN FERRY TERMINAL,BUS ACCESS RD @ TSAWWASSEN FERRY TERMINAL,49.006812,-123.129759,ZN 99, ,0,
6734,56671,NB HWY 17 FS 52 ST,HWY 17 @ 52 ST,49.037772,-123.078902,ZN 99, ,0,
6727,56664,LADNER EXCHANGE BAY 1,LADNER EXCHANGE @ BAY 1,49.087660,-123.062457,ZN 99, ,0,
8282,58047,NB HWY 99 OFFRAMP NS STEVESTON HWY,HIGHWAY 99 OFFRAMP @ STEVESTON HWY,49.133062,-123.084351,ZN 99, ,0,
11270,61321,BRIDGEPORT STN BAY 1 UNLOADING ONLY,BRIDGEPORT STATION @ BAY 1,49.195521,-123.125926,ZN 99, ,0,
6733,56670,NB HWY 17 FS TSAWWASSEN DR,HWY 17 @ TSAWWASSEN DR,49.029448,-123.096194,ZN 99, ,0,
76,50076,EB W PENDER ST FS BURRARD ST,W PENDER ST @ BURRARD ST,49.286121,-123.117245,ZN 99, ,0,
77,50077,EB W PENDER ST NS GRANVILLE ST,W PENDER ST @ GRANVILLE ST,49.284791,-123.115231,ZN 99, ,0,
9486,58728,STANLEY PARK LOOP BAY 2,ROSE GARDEN LANE @ BAY 2,49.300677,-123.134046,ZN 99, ,0,
8983,58008,SB LOST LAGOON RD NS CAUSEWAY,LOST LAGOON RD @ STANLEY PARK CAUSEWAY,49.296637,-123.136713,ZN 99, ,0,
1382,51370,EB W PENDER ST FS NICOLA ST,W PENDER ST @ NICOLA ST,49.289898,-123.128771,ZN 99, ,0,
1383,51371,EB W PENDER ST FS BROUGHTON ST,W PENDER ST @ BROUGHTON ST,49.289364,-123.127117,ZN 99, ,0,
414,50410,SB CAMBIE ST FS W HASTINGS ST,CAMBIE ST @ W HASTINGS ST,49.282211,-123.109799,ZN 99, ,0,
1385,51373,EB W PENDER ST FS BUTE ST,W PENDER ST @ BUTE ST,49.288213,-123.123062,ZN 99, ,0,
11220,51372,EB W PENDER ST FS JERVIS ST,W PENDER ST @ JERVIS ST,49.288846,-123.125208,ZN 99, ,0,
410,50406,EB W PENDER ST FS THURLOW ST,W PENDER ST @ THURLOW ST,49.287284,-123.119898,ZN 99, ,0,
78,50078,EB W PENDER ST FS SEYMOUR ST,W PENDER ST @ SEYMOUR ST,49.283753,-123.113589,ZN 99, ,0,
79,50079,EB W PENDER ST FS RICHARDS ST,W PENDER ST @ RICHARDS ST,49.282963,-123.112358,ZN 99, ,0,
1818,51804,NB MUIRFIELD DR FS SCARBORO AVE,MUIRFIELD DR @ SCARBORO AVE,49.213192,-123.057069,ZN 99, ,0,
1819,51805,NB MUIRFIELD DR FS BOBOLINK AVE,MUIRFIELD DR @ BOBOLINK AVE,49.214723,-123.055961,ZN 99, ,0,
1820,51806,NB MUIRFIELD DR FS LYNBROOK DR,MUIRFIELD DR @ LYNBROOK DR,49.217274,-123.055257,ZN 99, ,0,
1821,51807,EB ASHBURN ST NS ELLIOTT ST,ASHBURN ST @ ELLIOTT ST,49.218226,-123.054997,ZN 99, ,0,
1822,51808,NB ELLIOTT ST FS E 54 AVE,ELLIOTT ST @ E 54 AVE,49.220497,-123.054800,ZN 99, ,0,
1823,51809,NB ELLIOTT ST FS E 52 AVE,ELLIOTT ST @ E 52 AVE,49.222238,-123.054709,ZN 99, ,0,
1824,51810,NB ELLIOTT ST FS E 49 AVE,ELLIOTT ST @ E 49 AVE,49.225178,-123.054616,ZN 99, ,0,
1825,51811,NB ELLIOTT ST FS E 46 AVE,ELLIOTT ST @ E 46 AVE,49.228739,-123.054556,ZN 99, ,0,
1827,51813,NB CLARENDON ST FS E 43 AVE,CLARENDON ST @ E 43 AVE,49.231191,-123.055124,ZN 99, ,0,
1828,51814,NB CLARENDON ST FS E 41 AVE,CLARENDON ST @ E 41 AVE,49.233190,-123.055335,ZN 99, ,0,
1829,51815,NB CLARENDON ST FS E 39 AVE,CLARENDON ST @ E 39 AVE,49.235129,-123.055396,ZN 99, ,0,
1830,51816,NB CLARENDON ST FS E 37 AVE,CLARENDON ST @ E 37 AVE,49.237621,-123.055365,ZN 99, ,0,
669,50662,NB SLOCAN ST FS KINGSWAY,SLOCAN ST @ KINGSWAY,49.240280,-123.053651,ZN 99, ,0,
670,50663,NB SLOCAN ST FS WARD ST,SLOCAN ST @ WARD ST,49.241686,-123.052298,ZN 99, ,0,
671,50664,NB SLOCAN ST FS EUCLID AVE,SLOCAN ST @ EUCLID AVE,49.243511,-123.050495,ZN 99, ,0,
1831,51817,EB E 29 AVE FS SLOCAN ST,E 29 AVE @ SLOCAN ST,49.244554,-123.049080,ZN 99, ,0,
1832,51818,29TH AVE STN BAY 1,29TH AVENUE STATION @ BAY 1,49.244287,-123.045657,ZN 99, ,0,
1826,51812,NB ELLIOTT ST FS WAVERLEY AVE,ELLIOTT ST @ WAVERLEY AVE,49.227113,-123.054592,ZN 99, ,0,
12050,61825,NB CLARENDON ST NS E 33 AVE,CLARENDON ST @ E 33 AVE,49.239519,-123.055375,ZN 99, ,0,
11638,50094,WB W PENDER ST FS HAMILTON ST,W PENDER ST @ HAMILTON ST,49.282472,-123.111370,ZN 99, ,0,
96,50096,WB W PENDER ST NS GRANVILLE ST,W PENDER ST @ GRANVILLE ST,49.284575,-123.114596,ZN 99, ,0,
10944,58727,STANLEY PARK LOOP BAY 1,ROSE GARDEN LANE @ BAY 1,49.300494,-123.133742,ZN 99, ,0,
1483,51471,WB W PENDER ST FS THURLOW ST,W PENDER ST @ THURLOW ST,49.287731,-123.120865,ZN 99, ,0,
1484,51472,WB W PENDER ST FS BUTE ST,W PENDER ST @ BUTE ST,49.288565,-123.123694,ZN 99, ,0,
1488,51476,WB W GEORGIA ST FS GILFORD ST,W GEORGIA ST @ GILFORD ST,49.294006,-123.135630,ZN 99, ,0,
9105,51477,WB STANLEY PARK DR NS PIPELINE RD,STANLEY PARK DR @ PIPELINE RD,49.297003,-123.136104,ZN 99, ,0,
9307,58893,WB W PENDER ST FS BURRARD ST,W PENDER ST @ BURRARD ST,49.286833,-123.118031,ZN 99, ,0,
11643,51473,WB W PENDER ST FS BROUGHTON ST,W PENDER ST @ BROUGHTON ST,49.289741,-123.127750,ZN 99, ,0,
95,50095,WB W PENDER ST FS RICHARDS ST,W PENDER ST @ RICHARDS ST,49.283818,-123.113429,ZN 99, ,0,
8035, ,WATERFRONT STN SEABUS NORTHBOUND,SEABUS STATION @ WATERFRONT STN,49.286063,-123.111306,ZN 1, ,0,12034
8036, ,LONSDALE QUAY SEABUS NORTHBOUND,SEABUS STATION @ LONSDALE QUAY,49.310115,-123.083230,ZN 2, ,0,
8037, ,LONSDALE QUAY SEABUS SOUTHBOUND,SEABUS STATION @ LONSDALE QUAY,49.310160,-123.083358,ZN 2, ,0,
8038, ,WATERFRONT STN SEABUS SOUTHBOUND,SEABUS STATION @ WATERFRONT STN,49.286137,-123.111403,ZN 1, ,0,12034
3067,53035,COQUITLAM CENTRAL STN BAY 4,COQUITLAM CENTRAL STN @ BAY 4,49.275171,-122.798783,ZN 99, ,0,
12213,59961,WB DOMINION AVE FS FREMONT CONNECTOR,DOMINION AVE @ FREMONT CONNECTOR,49.258465,-122.729347,ZN 99, ,0,
3825,53786,EB LOUGHEED HWY FS SHAUGHNESSY ST,LOUGHEED HWY @ SHAUGHNESSY ST,49.266862,-122.775365,ZN 99, ,0,
7644,57571,EB LOUGHEED HWY FS OXFORD ST,LOUGHEED HWY @ OXFORD ST,49.263214,-122.766579,ZN 99, ,0,
7645,57572,EB LOUGHEED HWY FS COAST MERIDIAN RD,LOUGHEED HWY @ COAST MERIDIAN RD,49.259401,-122.757446,ZN 99, ,0,
7646,57573,EB LOUGHEED HWY FS OTTAWA ST,LOUGHEED HWY @ OTTAWA ST,49.255084,-122.747263,ZN 99, ,0,
12248,60039,EB SHERLING AVE FS HAWKINS ST,SHERLING AVE @ HAWKINS ST,49.253531,-122.737933,ZN 99, ,0,
12249,60037,NB FREMONT CONNECTOR FS SHERLING AVE,FREMONT CONNECTOR @ SHERLING AVE,49.253675,-122.733656,ZN 99, ,0,
12250,60035,NB FREMONT CONNECTOR FS NICOLA AVE,FREMONT CONNECTOR @ NICOLA AVE,49.254764,-122.730948,ZN 99, ,0,
12251,60033,NB FREMONT CONNECTOR FS SEABORNE PLACE,FREMONT CONNECTOR @ SEABORNE PL,49.256155,-122.728692,ZN 99, ,0,
12258,60028,WB DOMINION AVE FS AVON PLACE,DOMINION AVE @ AVON PL,49.258463,-122.738112,ZN 99, ,0,
12259,60027,WB DOMINION AVE NS OTTAWA ST,DOMINION AVE @ OTTAWA ST,49.258454,-122.745838,ZN 99, ,0,
9357,58763,EB RIVERSIDE DR FS OTTAWA ST,RIVERSIDE DR @ OTTAWA ST,49.260692,-122.745571,ZN 99, ,0,
9358,58764,EB RIVERSIDE DR FS NILE GATE,RIVERSIDE DR @ NILE GATE,49.261037,-122.743261,ZN 99, ,0,
9360,58689,NB RIVERSIDE DR FS RIVERWOOD GATE,RIVERSIDE DR @ RIVERWOOD GATE,49.264247,-122.742182,ZN 99, ,0,
9361,58685,EB RIVERSIDE DR FS ELBOW PL,RIVERSIDE DR @ ELBOW PL,49.267115,-122.739320,ZN 99, ,0,
9362,58690,EB RIVERSIDE DR FS SKEENA ST,RIVERSIDE DR @ SKEENA ST,49.267192,-122.736469,ZN 99, ,0,
9281,58682,WB PRAIRIE AVE FS FREMONT ST,PRAIRIE AVE @ FREMONT ST,49.271378,-122.734232,ZN 99, ,0,
9363,58684,WB PRAIRIE AVE FS SKEENA ST,PRAIRIE AVE @ SKEENA ST,49.271331,-122.737667,ZN 99, ,0,
3852,53813,WB PRAIRIE AVE FS CEDAR DR,PRAIRIE AVE @ CEDAR DR,49.271301,-122.740269,ZN 99, ,0,
3853,53814,WB PRAIRIE AVE FS FINLEY ST,PRAIRIE AVE @ FINLEY ST,49.271299,-122.743446,ZN 99, ,0,
3854,53815,WB PRAIRIE AVE FS NEWBERRY ST,PRAIRIE AVE @ NEWBERRY ST,49.271280,-122.748121,ZN 99, ,0,
3855,53816,WB PRAIRIE AVE FS TORONTO ST,PRAIRIE AVE @ TORONTO ST,49.271271,-122.753630,ZN 99, ,0,
3856,53817,WB PRAIRIE AVE NS SEFTON ST,PRAIRIE AVE @ SEFTON ST,49.271253,-122.757413,ZN 99, ,0,
3857,53818,WB PRAIRIE AVE FS WELLINGTON ST,PRAIRIE AVE @ WELLINGTON ST,49.271236,-122.762109,ZN 99, ,0,
3858,53819,WB PRAIRIE AVE FS YORK ST,PRAIRIE AVE @ YORK ST,49.271225,-122.764825,ZN 99, ,0,
9371,58793,NB OXFORD ST FS PRAIRIE AVE,OXFORD ST @ PRAIRIE AVE,49.271578,-122.767085,ZN 99, ,0,
9372,58786,NB OXFORD ST FS LAURIER AVE,OXFORD ST @ LAURIER AVE,49.274954,-122.767153,ZN 99, ,0,
3865,58167,SB SHAUGHNESSY ST FS LINCOLN AVE,SHAUGHNESSY ST @ LINCOLN AVE,49.278288,-122.773254,ZN 99, ,0,
3866,53827,SB SHAUGHNESSY ST NS PATRICIA AVE,SHAUGHNESSY ST @ PATRICIA AVE,49.277128,-122.773496,ZN 99, ,0,
3867,53828,SB SHAUGHNESSY ST NS DORSET AVE,SHAUGHNESSY ST @ DORSET AVE,49.274163,-122.775046,ZN 99, ,0,
3868,53829,SB SHAUGHNESSY ST FS PRAIRIE AVE,SHAUGHNESSY ST @ PRAIRIE AVE,49.270750,-122.775379,ZN 99, ,0,
3065,53033,WB LOUGHEED HWY FS HASTINGS ST,LOUGHEED HWY @ HASTINGS ST,49.270604,-122.783365,ZN 99, ,0,
3066,53034,WB LOUGHEED HWY FS WESTWOOD ST,LOUGHEED HWY @ WESTWOOD ST,49.274251,-122.791892,ZN 99, ,0,
3869,53830,SB SHAUGHNESSY ST FS FRASER AVE,SHAUGHNESSY ST @ FRASER AVE,49.268911,-122.775442,ZN 99, ,0,
12309,60030,WB DOMINION AVE AT 500 BLOCK,DOMINION AVE @ 500 BLOCK,49.258461,-122.734395,ZN 99, ,0,
12333,59263,WB LINCOLN AVE FS OXFORD ST,LINCOLN AVE @ OXFORD ST,49.278437,-122.767737,ZN 99, ,0,
4154,54111,WB SECHELT DR FS HYANNIS DR,SECHELT DR @ HYANNIS DR,49.326495,-122.995618,ZN 99, ,0,
4155,54112,WB SECHELT DR FS DERBYSHIRE WAY,SECHELT DR @ DERBYSHIRE WAY,49.326123,-123.000642,ZN 99, ,0,
4156,54113,WB SECHELT DR NS BERKLEY AVE,SECHELT DR @ BERKLEY AVE,49.326460,-123.004103,ZN 99, ,0,
4157,54114,SB BERKLEY RD AT BYRON RD,BERKLEY RD @ BYRON RD,49.323477,-123.004998,ZN 99, ,0,
4158,54115,SB BERKLEY RD AT SHELLEY RD,BERKLEY RD @ SHELLEY RD,49.320973,-123.005030,ZN 99, ,0,
4159,54116,EB CARNATION ST FS BERKLEY RD,CARNATION ST @ BERKLEY RD,49.318082,-123.004436,ZN 99, ,0,
4160,54117,SB EMERSON WAY FS CARNATION ST,EMERSON WAY @ CARNATION ST,49.317586,-122.998202,ZN 99, ,0,
4161,54118,SB EMERSON WAY NS MT SEYMOUR PARKWAY,EMERSON WAY @ MT SEYMOUR PARKWAY,49.316192,-122.998190,ZN 99, ,0,
4113,54792,WB MT SEYMOUR PARKWAY FS LYTTON ST,MT SEYMOUR PARKWAY @ LYTTON ST,49.315032,-123.002170,ZN 99, ,0,
4114,54072,WB MT SEYMOUR PARKWAY NS BERKLEY RD,MT SEYMOUR PARKWAY @ BERKLEY RD,49.314106,-123.004292,ZN 99, ,0,
4115,54073,WB MT SEYMOUR PARKWAY FS BROWNING PL,MT SEYMOUR PARKWAY @ BROWNING PL,49.311724,-123.008112,ZN 99, ,0,
4116,54074,WB MT SEYMOUR PARKWAY NS RIVERSIDE DR,MT SEYMOUR PARKWAY @ RIVERSIDE DR,49.311174,-123.013876,ZN 99, ,0,
4118,54076,WB MT SEYMOUR PARKWAY FS SEYMOUR BLVD,MT SEYMOUR PARKWAY @ SEYMOUR BLVD,49.312087,-123.021752,ZN 99, ,0,
4067,54026,PHIBBS EXCHANGE BAY 4,PHIBBS EXCHANGE @ BAY 4,49.305640,-123.029001,ZN 99, ,0,
4171,54127,NB INLET CRES NS INDIAN RIVER DR,INLET CRES @ INDIAN RIVER DR,49.321540,-122.962341,ZN 99, ,0,
8861,58457,EB DOLLARTON HWY FS RIVERSIDE DR,DOLLARTON HWY @ RIVERSIDE DR,49.305569,-123.013425,ZN 99, ,0,
4122,54080,EB DOLLARTON HWY AT 2400 BLOCK,DOLLARTON HWY @ 2400 BLOCK,49.307612,-123.006104,ZN 99, ,0,
4164,54120,NB ELLIS ST FS DOLLARTON HWY,ELLIS ST @ DOLLARTON HWY,49.309262,-122.994019,ZN 99, ,0,
4165,54121,EB PLYMOUTH DR FS ELLIS ST,PLYMOUTH DR @ ELLIS ST,49.310739,-122.994960,ZN 99, ,0,
4166,54122,EB PLYMOUTH DR AT EDDYSTONE CRES,PLYMOUTH DR @ EDDYSTONE CRES,49.311288,-122.993698,ZN 99, ,0,
4167,54123,NB PLYMOUTH DR FS FAIRFIELD RD,PLYMOUTH DR @ FAIRFIELD RD,49.313461,-122.992357,ZN 99, ,0,
9040,58332,EB PLYMOUTH DR FS FAIRFIELD RD,PLYMOUTH DR @ FAIRFIELD RD,49.315084,-122.989243,ZN 99, ,0,
4077,54036,EB MT SEYMOUR PARKWAY NS STRATHAVEN DR,MT SEYMOUR PARKWAY @ STRATHAVEN DR,49.315556,-122.986432,ZN 99, ,0,
4078,54037,EB MT SEYMOUR PARKWAY FS APEX AVE,MT SEYMOUR PARKWAY @ APEX AVE,49.315498,-122.979439,ZN 99, ,0,
4079,54038,EB MT SEYMOUR PARKWAY FS PARKGATE AVE,MT SEYMOUR PARKWAY @ PARKGATE AVE,49.315680,-122.973649,ZN 99, ,0,
4168,54124,NB MT SEYMOUR RD FS MT SEYMOUR PARKWAY,MT SEYMOUR RD @ MT SEYMOUR PARKWAY,49.316552,-122.968826,ZN 99, ,0,
4169,54125,NB MT SEYMOUR RD NS HAMBER PL,MT SEYMOUR RD @ HAMBER PL,49.319201,-122.968810,ZN 99, ,0,
4170,54126,EB INDIAN RIVER DR FS LIGHTHALL COURT,INDIAN RIVER DR @ LIGHTHALL COURT,49.321276,-122.964881,ZN 99, ,0,
4121,58456,EB DOLLARTON HWY FS FORESTER ST,DOLLARTON HWY @ FORESTER ST,49.306225,-123.010315,ZN 99, ,0,
9039,58331,EB DOLLARTON HWY AT 2600 BLOCK,DOLLARTON HWY @ 2600 BLOCK,49.308090,-123.001640,ZN 99, ,0,
4068,58492,EB OLD DOLLARTON RD FS FRONT ST,OLD DOLLARTON RD @ FRONT ST,49.306495,-123.018117,ZN 99, ,0,
4120,58459,EB OLD DOLLARTON RD NS RIVERSIDE DR,OLD DOLLARTON RD @ RIVERSIDE DR,49.307472,-123.015516,ZN 99, ,0,
10873,61011,PHIBBS EXCHANGE BAY 6,PHIBBS EXCHANGE @ BAY 6,49.305869,-123.029008,ZN 99, ,0,
10962,60720,EB INDIAN RIVER DR FS MT SEYMOUR RD,INDIAN RIVER DR @ MT SEYMOUR RD,49.321310,-122.967913,ZN 99, ,0,
3479,53441,WB WILSON AVE FS MARY HILL RD,WILSON AVE @ MARY HILL RD,49.260938,-122.779123,ZN 99, ,0,
10387,59661,WB BARNET RD FS CARIBOO RD,BARNET RD @ CARIBOO RD,49.287912,-122.915261,ZN 99, ,0,
8691,58430,LOUGHEED STN BAY 6,LOUGHEED STN @ BAY 6,49.247392,-122.894681,ZN 99, ,0,
3169,53136,SB WASHINGTON DR NS YALE RD,WASHINGTON DR @ YALE RD,49.285113,-122.871147,ZN 99, ,0,
10860,58945,MOODY CENTRE STN BAY 1 UNLOADING ONLY,MOODY CENTRE STN @ BAY 1,49.277682,-122.845305,WCE2Z, ,0,
3150,58191,NB NORTH RD FS GATINEAU PL,NORTH RD @ GATINEAU PL,49.248513,-122.892660,ZN 99, ,0,
2891,52861,NB NORTH RD FS AUSTIN AVE,NORTH RD @ AUSTIN AVE,49.250068,-122.892696,ZN 99, ,0,
3151,53118,NB NORTH RD NS CAMERON ST,NORTH RD @ CAMERON ST,49.253128,-122.892770,ZN 99, ,0,
3152,53119,NB NORTH RD AT 600 BLOCK,NORTH RD @ 600 BLOCK,49.255306,-122.892801,ZN 99, ,0,
3153,53120,NB NORTH RD FS FOSTER AVE,NORTH RD @ FOSTER AVE,49.257165,-122.892856,ZN 99, ,0,
3154,53121,NB NORTH RD NS COTTONWOOD AVE,NORTH RD @ COTTONWOOD AVE,49.258548,-122.892887,ZN 99, ,0,
3155,59531,BURQUITLAM STN BAY 5,BURQUITLAM STN @ BAY 5,49.261654,-122.889806,ZN 99, ,0,
3156,53123,NB CLARKE RD FS COMO LAKE AVE,CLARKE RD @ COMO LAKE AVE,49.264028,-122.886789,ZN 99, ,0,
3157,53124,NB CLARKE RD FS MORRISON AVE,CLARKE RD @ MORRISON AVE,49.265996,-122.884262,ZN 99, ,0,
3158,53125,NB CLARKE RD NS ROBINSON ST,CLARKE RD @ ROBINSON ST,49.268703,-122.880871,ZN 99, ,0,
3160,53127,NB GLENAYRE DR FS CLARKE RD,GLENAYRE DR @ CLARKE RD,49.270410,-122.879877,ZN 99, ,0,
3161,53128,NB GLENAYRE DR NS GLENACRE COURT,GLENAYRE DR @ GLENACRE COURT,49.273116,-122.880481,ZN 99, ,0,
3162,53129,NB GLENAYRE DR FS MOUNT ROYAL DR,GLENAYRE DR @ MOUNT ROYAL DR,49.275283,-122.880602,ZN 99, ,0,
3163,53130,NB GLENAYRE DR FS VALOUR DR,GLENAYRE DR @ VALOUR DR,49.276612,-122.880678,ZN 99, ,0,
3164,53131,NB GLENAYRE DR FS ANGELA DR,GLENAYRE DR @ ANGELA DR,49.279150,-122.880836,ZN 99, ,0,
3165,53132,NB PRINCETON AVE FS HARVARD DR,PRINCETON AVE @ HARVARD DR,49.283167,-122.876893,ZN 99, ,0,
3166,53133,NB PRINCETON AVE NS MCGILL DR,PRINCETON AVE @ MCGILL DR,49.285268,-122.876287,ZN 99, ,0,
3167,53134,EB WASHINGTON DR AT 834,WASHINGTON DR @ 800 BLOCK,49.287802,-122.873455,ZN 99, ,0,
3168,53135,EB WASHINGTON DR AT 800 BLOCK,WASHINGTON DR @ 800 BLOCK,49.286765,-122.872151,ZN 99, ,0,
3170,53137,SB COLLEGE PARK WAY NS OXFORD DR,COLLEGE PARK WAY @ OXFORD DR,49.283358,-122.871398,ZN 99, ,0,
3172,53139,SB CECILE DR NS EVERGREEN DR,CECILE DR @ EVERGREEN DR,49.280889,-122.875083,ZN 99, ,0,
3173,53140,SB CECILE DR FS ANGELA DR,CECILE DR @ ANGELA DR,49.278403,-122.875582,ZN 99, ,0,
3174,53141,EB CECILE DR AT 1000 BLOCK,CECILE DR @ 1000 BLOCK,49.275792,-122.874737,ZN 99, ,0,
3175,53142,EB CECILE DR AT HIGHVIEW PL,CECILE DR @ HIGHVIEW PL,49.274940,-122.872484,ZN 99, ,0,
8845,58227,EB SAINT JOHNS ST NS ALBERT ST,SAINT JOHNS ST @ ALBERT ST,49.276527,-122.867099,ZN 99, ,0,
11941,61891,MOODY CENTRE STN BAY 6,MOODY CENTRE STN @ BAY 6,49.277834,-122.846836,ZN 99, ,0,
3227,53193,NB WASHINGTON DR FS YALE RD,WASHINGTON DR @ YALE RD,49.285097,-122.871016,ZN 99, ,0,
3218,53184,WB SAINT JOHNS ST FS MOODY ST,SAINT JOHNS ST @ MOODY ST,49.276792,-122.850785,ZN 99, ,0,
3219,53185,WB SAINT JOHNS ST FS QUEENS ST,SAINT JOHNS ST @ QUEENS ST,49.276788,-122.859242,ZN 99, ,0,
3220,53186,WB SAINT JOHNS ST FS ELGIN ST,SAINT JOHNS ST @ ELGIN ST,49.276752,-122.862260,ZN 99, ,0,
3221,53187,WB SAINT JOHNS ST FS BARNET HWY,SAINT JOHNS ST @ BARNET HWY,49.276694,-122.867831,ZN 99, ,0,
3222,53188,WB CECILE DR FS HIGHVIEW PL,CECILE DR @ HIGHVIEW PL,49.275130,-122.872689,ZN 99, ,0,
3223,53189,WB CECILE DR AT 1000 BLOCK,CECILE DR @ 1000 BLOCK,49.275949,-122.874830,ZN 99, ,0,
3224,53190,NB CECILE DR FS CECILE PL,CECILE DR @ CECILE PL,49.278128,-122.875415,ZN 99, ,0,
3225,53191,NB CECILE DR FS EVERGREEN DR,CECILE DR @ EVERGREEN DR,49.280945,-122.874880,ZN 99, ,0,
3226,53192,NB COLLEGE PARK WAY FS OXFORD DR,COLLEGE PARK WAY @ OXFORD DR,49.283349,-122.871203,ZN 99, ,0,
3228,53194,WB WASHINGTON DR AT 800 BLOCK,WASHINGTON DR @ 800 BLOCK,49.286816,-122.872061,ZN 99, ,0,
3229,53195,WB WASHINGTON DR AT 834,WASHINGTON DR @ 800 BLOCK,49.287850,-122.873349,ZN 99, ,0,
3230,53196,WB WASHINGTON DR NS PRINCETON AVE,WASHINGTON DR @ PRINCETON AVE,49.288367,-122.876048,ZN 99, ,0,
3231,53197,SB PRINCETON AVE FS YALE RD,PRINCETON AVE @ YALE RD,49.286064,-122.876340,ZN 99, ,0,
3232,53198,SB PRINCETON AVE NS MCMASTER COURT,PRINCETON AVE @ MCMASTER COURT,49.284484,-122.876649,ZN 99, ,0,
3233,53199,SB PRINCETON AVE NS HARVARD DR,PRINCETON AVE @ HARVARD DR,49.282802,-122.877245,ZN 99, ,0,
3234,53200,SB GLENAYRE DR FS COLLEGE PARK WAY,GLENAYRE DR @ COLLEGE PARK WAY,49.280955,-122.880443,ZN 99, ,0,
3235,53201,SB GLENAYRE DR FS ANGELA DR,GLENAYRE DR @ ANGELA DR,49.277989,-122.880932,ZN 99, ,0,
3236,53202,SB GLENAYRE DR FS VALOUR DR,GLENAYRE DR @ VALOUR DR,49.276139,-122.880829,ZN 99, ,0,
3237,53203,SB GLENAYRE DR FS GLENCOE DR,GLENAYRE DR @ GLENCOE DR,49.274307,-122.880731,ZN 99, ,0,
3238,53204,SB GLENAYRE DR FS CAITHNESS CRES,GLENAYRE DR @ CAITHNESS CRES,49.271667,-122.880578,ZN 99, ,0,
3239,53205,SB CLARKE RD FS GLENAYRE DR,CLARKE RD @ GLENAYRE DR,49.269724,-122.879865,ZN 99, ,0,
3240,53206,SB CLARKE RD FS THOMPSON AVE,CLARKE RD @ THOMPSON AVE,49.268146,-122.881927,ZN 99, ,0,
3241,53207,SB CLARKE RD FS KEMSLEY AVE,CLARKE RD @ KEMSLEY AVE,49.266346,-122.884100,ZN 99, ,0,
3242,53208,SB CLARKE RD FS COMO LAKE AVE,CLARKE RD @ COMO LAKE AVE,49.262810,-122.888641,ZN 99, ,0,
3243,53209,BURQUITLAM STN BAY 6,BURQUITLAM STN @ BAY 6,49.261500,-122.890340,ZN 99, ,0,
3244,53210,SB NORTH RD FS COTTONWOOD AVE,NORTH RD @ COTTONWOOD AVE,49.258374,-122.893206,ZN 99, ,0,
3245,53211,SB NORTH RD FS FOSTER AVE,NORTH RD @ FOSTER AVE,49.255871,-122.893156,ZN 99, ,0,
9008,58630,SB NORTH RD AT 500 BLOCK,NORTH RD @ 500 BLOCK,49.250209,-122.893017,ZN 99, ,0,
3248,53214,SB NORTH RD FS AUSTIN RD,NORTH RD @ AUSTIN RD,49.248476,-122.892999,ZN 99, ,0,
11307,53212,SB NORTH RD FS CAMERON ST,NORTH RD @ CAMERON ST,49.252378,-122.893163,ZN 99, ,0,
12214,59971,SB FREMONT CONNECTOR FS DOMINION AVE,FREMONT ST @ DOMINION AVE,49.258056,-122.728837,ZN 99, ,0,
3872,53832,NB SHAUGHNESSY ST FS FRASER AVE,SHAUGHNESSY ST @ FRASER AVE,49.269579,-122.775187,ZN 99, ,0,
9257,58775,NB SHAUGHNESSY ST FS PRAIRIE AVE,SHAUGHNESSY ST @ PRAIRIE AVE,49.271504,-122.775157,ZN 99, ,0,
9386,58811,NB SHAUGHNESSY ST FS DORSET AVE,SHAUGHNESSY ST @ DORSET AVE,49.274171,-122.774844,ZN 99, ,0,
9387,58812,NB SHAUGHNESSY ST FS CENTENNIAL AVE,SHAUGHNESSY ST @ CENTENNIAL AVE,49.276253,-122.773661,ZN 99, ,0,
9388,58692,NB SHAUGHNESSY ST FS STIRLING AVE,SHAUGHNESSY ST @ STIRLING AVE,49.277901,-122.773075,ZN 99, ,0,
9369,58788,SB OXFORD ST FS LINCOLN AVE,OXFORD ST @ LINCOLN AVE,49.278070,-122.767305,ZN 99, ,0,
9370,58801,SB OXFORD ST FS LAURIER AVE,OXFORD ST @ LAURIER AVE,49.275148,-122.767245,ZN 99, ,0,
3875,53835,EB PRAIRIE AVE FS OXFORD ST,PRAIRIE AVE @ OXFORD ST,49.271089,-122.766778,ZN 99, ,0,
3876,53836,EB PRAIRIE AVE FS YORK ST,PRAIRIE AVE @ YORK ST,49.271102,-122.764009,ZN 99, ,0,
3877,53837,EB PRAIRIE AVE FS WELLINGTON ST,PRAIRIE AVE @ WELLINGTON ST,49.271108,-122.761200,ZN 99, ,0,
3878,53838,EB PRAIRIE AVE FS COAST MERIDIAN RD,PRAIRIE AVE @ COAST MERIDIAN RD,49.271106,-122.755185,ZN 99, ,0,
3879,53839,EB PRAIRIE AVE FS KILMER ST,PRAIRIE AVE @ KILMER ST,49.271159,-122.748621,ZN 99, ,0,
3880,53840,EB PRAIRIE AVE FS NORFOLK ST,PRAIRIE AVE @ NORFOLK ST,49.271172,-122.744239,ZN 99, ,0,
